GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ABA1E001,NAME_M,ABA1M001
G4700970,2010-2014,TN,,,Tennessee,47,Lauderdale County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47097,,,"Lauderdale County, Tennessee",27619,"Lauderdale County, Tennessee",0
G4700990,2010-2014,TN,,,Tennessee,47,Lawrence County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47099,,,"Lawrence County, Tennessee",42084,"Lawrence County, Tennessee",0
G4701010,2010-2014,TN,,,Tennessee,47,Lewis County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47101,,,"Lewis County, Tennessee",12010,"Lewis County, Tennessee",0
G4701030,2010-2014,TN,,,Tennessee,47,Lincoln County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47103,,,"Lincoln County, Tennessee",33498,"Lincoln County, Tennessee",0
G4701050,2010-2014,TN,,,Tennessee,47,Loudon County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47105,,,"Loudon County, Tennessee",49749,"Loudon County, Tennessee",0
G4701070,2010-2014,TN,,,Tennessee,47,McMinn County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47107,,,"McMinn County, Tennessee",52409,"McMinn County, Tennessee",0
G4701090,2010-2014,TN,,,Tennessee,47,McNairy County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47109,,,"McNairy County, Tennessee",26138,"McNairy County, Tennessee",0
G4701110,2010-2014,TN,,,Tennessee,47,Macon County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47111,,,"Macon County, Tennessee",22582,"Macon County, Tennessee",0
G4701130,2010-2014,TN,,,Tennessee,47,Madison County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47113,,,"Madison County, Tennessee",98364,"Madison County, Tennessee",0
G4701150,2010-2014,TN,,,Tennessee,47,Marion County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47115,,,"Marion County, Tennessee",28261,"Marion County, Tennessee",0
G4701170,2010-2014,TN,,,Tennessee,47,Marshall County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47117,,,"Marshall County, Tennessee",30977,"Marshall County, Tennessee",0
G4701190,2010-2014,TN,,,Tennessee,47,Maury County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47119,,,"Maury County, Tennessee",82729,"Maury County, Tennessee",0
G4701210,2010-2014,TN,,,Tennessee,47,Meigs County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47121,,,"Meigs County, Tennessee",11694,"Meigs County, Tennessee",0
G4701230,2010-2014,TN,,,Tennessee,47,Monroe County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47123,,,"Monroe County, Tennessee",45002,"Monroe County, Tennessee",0
G4701250,2010-2014,TN,,,Tennessee,47,Montgomery County,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47125,,,"Montgomery County, Tennessee",182015,"Montgomery County, Tennessee",0
G4701270,2010-2014,TN,,,Tennessee,47,Moore County,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47127,,,"Moore County, Tennessee",6348,"Moore County, Tennessee",0
G4701290,2010-2014,TN,,,Tennessee,47,Morgan County,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47129,,,"Morgan County, Tennessee",21866,"Morgan County, Tennessee",0
G4701310,2010-2014,TN,,,Tennessee,47,Obion County,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47131,,,"Obion County, Tennessee",31378,"Obion County, Tennessee",0
G4701330,2010-2014,TN,,,Tennessee,47,Overton County,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47133,,,"Overton County, Tennessee",22109,"Overton County, Tennessee",0
G4701350,2010-2014,TN,,,Tennessee,47,Perry County,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47135,,,"Perry County, Tennessee",7851,"Perry County, Tennessee",0
G4701370,2010-2014,TN,,,Tennessee,47,Pickett County,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47137,,,"Pickett County, Tennessee",5101,"Pickett County, Tennessee",0
G4701390,2010-2014,TN,,,Tennessee,47,Polk County,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47139,,,"Polk County, Tennessee",16715,"Polk County, Tennessee",0
G4701410,2010-2014,TN,,,Tennessee,47,Putnam County,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47141,,,"Putnam County, Tennessee",73237,"Putnam County, Tennessee",0
G4701430,2010-2014,TN,,,Tennessee,47,Rhea County,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47143,,,"Rhea County, Tennessee",32272,"Rhea County, Tennessee",0
G4701450,2010-2014,TN,,,Tennessee,47,Roane County,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47145,,,"Roane County, Tennessee",53413,"Roane County, Tennessee",0
G4701470,2010-2014,TN,,,Tennessee,47,Robertson County,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47147,,,"Robertson County, Tennessee",67024,"Robertson County, Tennessee",0
G4701490,2010-2014,TN,,,Tennessee,47,Rutherford County,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47149,,,"Rutherford County, Tennessee",275461,"Rutherford County, Tennessee",0
G4701510,2010-2014,TN,,,Tennessee,47,Scott County,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47151,,,"Scott County, Tennessee",22104,"Scott County, Tennessee",0
G4701530,2010-2014,TN,,,Tennessee,47,Sequatchie County,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47153,,,"Sequatchie County, Tennessee",14431,"Sequatchie County, Tennessee",0
G4701550,2010-2014,TN,,,Tennessee,47,Sevier County,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47155,,,"Sevier County, Tennessee",92561,"Sevier County, Tennessee",0
G4701570,2010-2014,TN,,,Tennessee,47,Shelby County,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47157,,,"Shelby County, Tennessee",936130,"Shelby County, Tennessee",0
G4701590,2010-2014,TN,,,Tennessee,47,Smith County,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47159,,,"Smith County, Tennessee",19092,"Smith County, Tennessee",0
G4701610,2010-2014,TN,,,Tennessee,47,Stewart County,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47161,,,"Stewart County, Tennessee",13311,"Stewart County, Tennessee",0
G4701630,2010-2014,TN,,,Tennessee,47,Sullivan County,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47163,,,"Sullivan County, Tennessee",156850,"Sullivan County, Tennessee",0
G4701650,2010-2014,TN,,,Tennessee,47,Sumner County,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47165,,,"Sumner County, Tennessee",166636,"Sumner County, Tennessee",0
G4701670,2010-2014,TN,,,Tennessee,47,Tipton County,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47167,,,"Tipton County, Tennessee",61433,"Tipton County, Tennessee",0
G4701690,2010-2014,TN,,,Tennessee,47,Trousdale County,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47169,,,"Trousdale County, Tennessee",7859,"Trousdale County, Tennessee",0
G4701710,2010-2014,TN,,,Tennessee,47,Unicoi County,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47171,,,"Unicoi County, Tennessee",18175,"Unicoi County, Tennessee",0
G4701730,2010-2014,TN,,,Tennessee,47,Union County,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47173,,,"Union County, Tennessee",19139,"Union County, Tennessee",0
G4701750,2010-2014,TN,,,Tennessee,47,Van Buren County,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47175,,,"Van Buren County, Tennessee",5578,"Van Buren County, Tennessee",0
G4701770,2010-2014,TN,,,Tennessee,47,Warren County,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47177,,,"Warren County, Tennessee",39867,"Warren County, Tennessee",0
G4701790,2010-2014,TN,,,Tennessee,47,Washington County,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47179,,,"Washington County, Tennessee",124798,"Washington County, Tennessee",0
G4701810,2010-2014,TN,,,Tennessee,47,Wayne County,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47181,,,"Wayne County, Tennessee",16967,"Wayne County, Tennessee",0
G4701830,2010-2014,TN,,,Tennessee,47,Weakley County,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47183,,,"Weakley County, Tennessee",34699,"Weakley County, Tennessee",0
G4701850,2010-2014,TN,,,Tennessee,47,White County,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47185,,,"White County, Tennessee",26086,"White County, Tennessee",0
G4701870,2010-2014,TN,,,Tennessee,47,Williamson County,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47187,,,"Williamson County, Tennessee",193921,"Williamson County, Tennessee",0
G4701890,2010-2014,TN,,,Tennessee,47,Wilson County,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47189,,,"Wilson County, Tennessee",119584,"Wilson County, Tennessee",0
G4800010,2010-2014,TX,,,Texas,48,Anderson County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48001,,,"Anderson County, Texas",58084,"Anderson County, Texas",0
G4800030,2010-2014,TX,,,Texas,48,Andrews County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48003,,,"Andrews County, Texas",16126,"Andrews County, Texas",0
G4800050,2010-2014,TX,,,Texas,48,Angelina County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48005,,,"Angelina County, Texas",87433,"Angelina County, Texas",0
G4800070,2010-2014,TX,,,Texas,48,Aransas County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48007,,,"Aransas County, Texas",23889,"Aransas County, Texas",0
G4800090,2010-2014,TX,,,Texas,48,Archer County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48009,,,"Archer County, Texas",8853,"Archer County, Texas",0
G4800110,2010-2014,TX,,,Texas,48,Armstrong County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48011,,,"Armstrong County, Texas",1947,"Armstrong County, Texas",121
G4800130,2010-2014,TX,,,Texas,48,Atascosa County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48013,,,"Atascosa County, Texas",46343,"Atascosa County, Texas",0
G4800150,2010-2014,TX,,,Texas,48,Austin County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48015,,,"Austin County, Texas",28724,"Austin County, Texas",0
G4800170,2010-2014,TX,,,Texas,48,Bailey County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48017,,,"Bailey County, Texas",7084,"Bailey County, Texas",0
G4800190,2010-2014,TX,,,Texas,48,Bandera County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48019,,,"Bandera County, Texas",20642,"Bandera County, Texas",0
G4800210,2010-2014,TX,,,Texas,48,Bastrop County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48021,,,"Bastrop County, Texas",75708,"Bastrop County, Texas",0
G4800230,2010-2014,TX,,,Texas,48,Baylor County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48023,,,"Baylor County, Texas",3648,"Baylor County, Texas",0
G4800250,2010-2014,TX,,,Texas,48,Bee County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48025,,,"Bee County, Texas",32462,"Bee County, Texas",0
G4800270,2010-2014,TX,,,Texas,48,Bell County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48027,,,"Bell County, Texas",321591,"Bell County, Texas",0
G4800290,2010-2014,TX,,,Texas,48,Bexar County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48029,,,"Bexar County, Texas",1789088,"Bexar County, Texas",0
G4800310,2010-2014,TX,,,Texas,48,Blanco County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48031,,,"Blanco County, Texas",10625,"Blanco County, Texas",0
G4800330,2010-2014,TX,,,Texas,48,Borden County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48033,,,"Borden County, Texas",676,"Borden County, Texas",99
G4800350,2010-2014,TX,,,Texas,48,Bosque County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48035,,,"Bosque County, Texas",18052,"Bosque County, Texas",0
G4800370,2010-2014,TX,,,Texas,48,Bowie County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48037,,,"Bowie County, Texas",93068,"Bowie County, Texas",0
G4800390,2010-2014,TX,,,Texas,48,Brazoria County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48039,,,"Brazoria County, Texas",325477,"Brazoria County, Texas",0
G4800410,2010-2014,TX,,,Texas,48,Brazos County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48041,,,"Brazos County, Texas",201534,"Brazos County, Texas",0
G4800430,2010-2014,TX,,,Texas,48,Brewster County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48043,,,"Brewster County, Texas",9270,"Brewster County, Texas",0
G4800450,2010-2014,TX,,,Texas,48,Briscoe County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48045,,,"Briscoe County, Texas",1601,"Briscoe County, Texas",122
G4800470,2010-2014,TX,,,Texas,48,Brooks County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48047,,,"Brooks County, Texas",7200,"Brooks County, Texas",0
G4800490,2010-2014,TX,,,Texas,48,Brown County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48049,,,"Brown County, Texas",37903,"Brown County, Texas",0
G4800510,2010-2014,TX,,,Texas,48,Burleson County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48051,,,"Burleson County, Texas",17236,"Burleson County, Texas",0
G4800530,2010-2014,TX,,,Texas,48,Burnet County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48053,,,"Burnet County, Texas",43911,"Burnet County, Texas",0
G4800550,2010-2014,TX,,,Texas,48,Caldwell County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48055,,,"Caldwell County, Texas",38870,"Caldwell County, Texas",0
G4800570,2010-2014,TX,,,Texas,48,Calhoun County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48057,,,"Calhoun County, Texas",21569,"Calhoun County, Texas",0
G4800590,2010-2014,TX,,,Texas,48,Callahan County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48059,,,"Callahan County, Texas",13519,"Callahan County, Texas",0
G4800610,2010-2014,TX,,,Texas,48,Cameron County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48061,,,"Cameron County, Texas",415103,"Cameron County, Texas",0
G4800630,2010-2014,TX,,,Texas,48,Camp County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48063,,,"Camp County, Texas",12463,"Camp County, Texas",0
G4800650,2010-2014,TX,,,Texas,48,Carson County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48065,,,"Carson County, Texas",6108,"Carson County, Texas",0
G4800670,2010-2014,TX,,,Texas,48,Cass County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48067,,,"Cass County, Texas",30350,"Cass County, Texas",0
G4800690,2010-2014,TX,,,Texas,48,Castro County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48069,,,"Castro County, Texas",8026,"Castro County, Texas",0
G4800710,2010-2014,TX,,,Texas,48,Chambers County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48071,,,"Chambers County, Texas",36550,"Chambers County, Texas",0
G4800730,2010-2014,TX,,,Texas,48,Cherokee County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48073,,,"Cherokee County, Texas",50971,"Cherokee County, Texas",0
G4800750,2010-2014,TX,,,Texas,48,Childress County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48075,,,"Childress County, Texas",7066,"Childress County, Texas",0
G4800770,2010-2014,TX,,,Texas,48,Clay County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48077,,,"Clay County, Texas",10547,"Clay County, Texas",0
G4800790,2010-2014,TX,,,Texas,48,Cochran County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48079,,,"Cochran County, Texas",3031,"Cochran County, Texas",0
G4800810,2010-2014,TX,,,Texas,48,Coke County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48081,,,"Coke County, Texas",3260,"Coke County, Texas",0
G4800830,2010-2014,TX,,,Texas,48,Coleman County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48083,,,"Coleman County, Texas",8656,"Coleman County, Texas",0
G4800850,2010-2014,TX,,,Texas,48,Collin County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48085,,,"Collin County, Texas",836947,"Collin County, Texas",0
G4800870,2010-2014,TX,,,Texas,48,Collingsworth County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48087,,,"Collingsworth County, Texas",3053,"Collingsworth County, Texas",0
G4800890,2010-2014,TX,,,Texas,48,Colorado County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48089,,,"Colorado County, Texas",20771,"Colorado County, Texas",0
G4800910,2010-2014,TX,,,Texas,48,Comal County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48091,,,"Comal County, Texas",115808,"Comal County, Texas",0
G4800930,2010-2014,TX,,,Texas,48,Comanche County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48093,,,"Comanche County, Texas",13755,"Comanche County, Texas",0
G4800950,2010-2014,TX,,,Texas,48,Concho County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48095,,,"Concho County, Texas",4091,"Concho County, Texas",0
G4800970,2010-2014,TX,,,Texas,48,Cooke County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48097,,,"Cooke County, Texas",38558,"Cooke County, Texas",0
G4800990,2010-2014,TX,,,Texas,48,Coryell County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48099,,,"Coryell County, Texas",76276,"Coryell County, Texas",0
G4801010,2010-2014,TX,,,Texas,48,Cottle County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48101,,,"Cottle County, Texas",1596,"Cottle County, Texas",406
G4801030,2010-2014,TX,,,Texas,48,Crane County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48103,,,"Crane County, Texas",4602,"Crane County, Texas",0
G4801050,2010-2014,TX,,,Texas,48,Crockett County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48105,,,"Crockett County, Texas",3871,"Crockett County, Texas",161
G4801070,2010-2014,TX,,,Texas,48,Crosby County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48107,,,"Crosby County, Texas",6025,"Crosby County, Texas",0
G4801090,2010-2014,TX,,,Texas,48,Culberson County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48109,,,"Culberson County, Texas",2325,"Culberson County, Texas",0
G4801110,2010-2014,TX,,,Texas,48,Dallam County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48111,,,"Dallam County, Texas",6957,"Dallam County, Texas",0
G4801130,2010-2014,TX,,,Texas,48,Dallas County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48113,,,"Dallas County, Texas",2448943,"Dallas County, Texas",0
G4801150,2010-2014,TX,,,Texas,48,Dawson County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48115,,,"Dawson County, Texas",13593,"Dawson County, Texas",0
G4801170,2010-2014,TX,,,Texas,48,Deaf Smith County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48117,,,"Deaf Smith County, Texas",19331,"Deaf Smith County, Texas",0
G4801190,2010-2014,TX,,,Texas,48,Delta County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48119,,,"Delta County, Texas",5239,"Delta County, Texas",0
G4801210,2010-2014,TX,,,Texas,48,Denton County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48121,,,"Denton County, Texas",708627,"Denton County, Texas",0
G4801230,2010-2014,TX,,,Texas,48,DeWitt County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48123,,,"DeWitt County, Texas",20397,"DeWitt County, Texas",0
G4801250,2010-2014,TX,,,Texas,48,Dickens County,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48125,,,"Dickens County, Texas",2339,"Dickens County, Texas",0
G4801270,2010-2014,TX,,,Texas,48,Dimmit County,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48127,,,"Dimmit County, Texas",10537,"Dimmit County, Texas",0
G4801290,2010-2014,TX,,,Texas,48,Donley County,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48129,,,"Donley County, Texas",3636,"Donley County, Texas",0
G4801310,2010-2014,TX,,,Texas,48,Duval County,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48131,,,"Duval County, Texas",11644,"Duval County, Texas",0
G4801330,2010-2014,TX,,,Texas,48,Eastland County,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48133,,,"Eastland County, Texas",18403,"Eastland County, Texas",0
G4801350,2010-2014,TX,,,Texas,48,Ector County,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48135,,,"Ector County, Texas",144932,"Ector County, Texas",0
G4801370,2010-2014,TX,,,Texas,48,Edwards County,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48137,,,"Edwards County, Texas",2037,"Edwards County, Texas",126
G4801390,2010-2014,TX,,,Texas,48,Ellis County,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48139,,,"Ellis County, Texas",154447,"Ellis County, Texas",0
G4801410,2010-2014,TX,,,Texas,48,El Paso County,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48141,,,"El Paso County, Texas",823862,"El Paso County, Texas",0
G4801430,2010-2014,TX,,,Texas,48,Erath County,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48143,,,"Erath County, Texas",39291,"Erath County, Texas",0
G4801450,2010-2014,TX,,,Texas,48,Falls County,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48145,,,"Falls County, Texas",17524,"Falls County, Texas",0
G4801470,2010-2014,TX,,,Texas,48,Fannin County,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48147,,,"Fannin County, Texas",33775,"Fannin County, Texas",0
G4801490,2010-2014,TX,,,Texas,48,Fayette County,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48149,,,"Fayette County, Texas",24725,"Fayette County, Texas",0
G4801510,2010-2014,TX,,,Texas,48,Fisher County,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48151,,,"Fisher County, Texas",3882,"Fisher County, Texas",0
G4801530,2010-2014,TX,,,Texas,48,Floyd County,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48153,,,"Floyd County, Texas",6263,"Floyd County, Texas",0
G4801550,2010-2014,TX,,,Texas,48,Foard County,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48155,,,"Foard County, Texas",1159,"Foard County, Texas",135
G4801570,2010-2014,TX,,,Texas,48,Fort Bend County,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48157,,,"Fort Bend County, Texas",632946,"Fort Bend County, Texas",0
G4801590,2010-2014,TX,,,Texas,48,Franklin County,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48159,,,"Franklin County, Texas",10600,"Franklin County, Texas",0
G4801610,2010-2014,TX,,,Texas,48,Freestone County,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48161,,,"Freestone County, Texas",19661,"Freestone County, Texas",0
G4801630,2010-2014,TX,,,Texas,48,Frio County,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48163,,,"Frio County, Texas",17847,"Frio County, Texas",0
G4801650,2010-2014,TX,,,Texas,48,Gaines County,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48165,,,"Gaines County, Texas",18496,"Gaines County, Texas",0
G4801670,2010-2014,TX,,,Texas,48,Galveston County,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48167,,,"Galveston County, Texas",302276,"Galveston County, Texas",0
G4801690,2010-2014,TX,,,Texas,48,Garza County,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48169,,,"Garza County, Texas",6337,"Garza County, Texas",406
G4801710,2010-2014,TX,,,Texas,48,Gillespie County,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48171,,,"Gillespie County, Texas",25179,"Gillespie County, Texas",0
G4801730,2010-2014,TX,,,Texas,48,Glasscock County,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48173,,,"Glasscock County, Texas",1190,"Glasscock County, Texas",122
G4801750,2010-2014,TX,,,Texas,48,Goliad County,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48175,,,"Goliad County, Texas",7357,"Goliad County, Texas",0
G4801770,2010-2014,TX,,,Texas,48,Gonzales County,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48177,,,"Gonzales County, Texas",20054,"Gonzales County, Texas",0
G4801790,2010-2014,TX,,,Texas,48,Gray County,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48179,,,"Gray County, Texas",22771,"Gray County, Texas",0
G4801810,2010-2014,TX,,,Texas,48,Grayson County,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48181,,,"Grayson County, Texas",121975,"Grayson County, Texas",0
G4801830,2010-2014,TX,,,Texas,48,Gregg County,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48183,,,"Gregg County, Texas",122736,"Gregg County, Texas",0
G4801850,2010-2014,TX,,,Texas,48,Grimes County,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48185,,,"Grimes County, Texas",26812,"Grimes County, Texas",0
G4801870,2010-2014,TX,,,Texas,48,Guadalupe County,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48187,,,"Guadalupe County, Texas",139709,"Guadalupe County, Texas",0
