GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
G4803210,2011-2015,TX,,,Texas,48,Matagorda County,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48321,,,"Matagorda County, Texas",36598,"Matagorda County, Texas",0
G4803230,2011-2015,TX,,,Texas,48,Maverick County,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48323,,,"Maverick County, Texas",56548,"Maverick County, Texas",0
G4803250,2011-2015,TX,,,Texas,48,Medina County,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48325,,,"Medina County, Texas",47392,"Medina County, Texas",0
G4803270,2011-2015,TX,,,Texas,48,Menard County,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48327,,,"Menard County, Texas",2182,"Menard County, Texas",0
G4803290,2011-2015,TX,,,Texas,48,Midland County,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48329,,,"Midland County, Texas",151290,"Midland County, Texas",0
G4803310,2011-2015,TX,,,Texas,48,Milam County,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48331,,,"Milam County, Texas",24344,"Milam County, Texas",0
G4803330,2011-2015,TX,,,Texas,48,Mills County,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48333,,,"Mills County, Texas",4875,"Mills County, Texas",0
G4803350,2011-2015,TX,,,Texas,48,Mitchell County,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48335,,,"Mitchell County, Texas",9169,"Mitchell County, Texas",0
G4803370,2011-2015,TX,,,Texas,48,Montague County,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48337,,,"Montague County, Texas",19478,"Montague County, Texas",0
G4803390,2011-2015,TX,,,Texas,48,Montgomery County,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48339,,,"Montgomery County, Texas",502586,"Montgomery County, Texas",0
G4803410,2011-2015,TX,,,Texas,48,Moore County,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48341,,,"Moore County, Texas",22281,"Moore County, Texas",0
G4803430,2011-2015,TX,,,Texas,48,Morris County,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48343,,,"Morris County, Texas",12700,"Morris County, Texas",0
G4803450,2011-2015,TX,,,Texas,48,Motley County,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48345,,,"Motley County, Texas",1071,"Motley County, Texas",122
G4803470,2011-2015,TX,,,Texas,48,Nacogdoches County,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48347,,,"Nacogdoches County, Texas",65531,"Nacogdoches County, Texas",0
G4803490,2011-2015,TX,,,Texas,48,Navarro County,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48349,,,"Navarro County, Texas",48118,"Navarro County, Texas",0
G4803510,2011-2015,TX,,,Texas,48,Newton County,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48351,,,"Newton County, Texas",14231,"Newton County, Texas",0
G4803530,2011-2015,TX,,,Texas,48,Nolan County,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48353,,,"Nolan County, Texas",15061,"Nolan County, Texas",0
G4803550,2011-2015,TX,,,Texas,48,Nueces County,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48355,,,"Nueces County, Texas",352060,"Nueces County, Texas",0
G4803570,2011-2015,TX,,,Texas,48,Ochiltree County,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48357,,,"Ochiltree County, Texas",10642,"Ochiltree County, Texas",0
G4803590,2011-2015,TX,,,Texas,48,Oldham County,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48359,,,"Oldham County, Texas",2071,"Oldham County, Texas",0
G4803610,2011-2015,TX,,,Texas,48,Orange County,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48361,,,"Orange County, Texas",83217,"Orange County, Texas",0
G4803630,2011-2015,TX,,,Texas,48,Palo Pinto County,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48363,,,"Palo Pinto County, Texas",27921,"Palo Pinto County, Texas",0
G4803650,2011-2015,TX,,,Texas,48,Panola County,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48365,,,"Panola County, Texas",23900,"Panola County, Texas",0
G4803670,2011-2015,TX,,,Texas,48,Parker County,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48367,,,"Parker County, Texas",121418,"Parker County, Texas",0
G4803690,2011-2015,TX,,,Texas,48,Parmer County,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48369,,,"Parmer County, Texas",10004,"Parmer County, Texas",0
G4803710,2011-2015,TX,,,Texas,48,Pecos County,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48371,,,"Pecos County, Texas",15807,"Pecos County, Texas",0
G4803730,2011-2015,TX,,,Texas,48,Polk County,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48373,,,"Polk County, Texas",46113,"Polk County, Texas",0
G4803750,2011-2015,TX,,,Texas,48,Potter County,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48375,,,"Potter County, Texas",122352,"Potter County, Texas",0
G4803770,2011-2015,TX,,,Texas,48,Presidio County,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48377,,,"Presidio County, Texas",7304,"Presidio County, Texas",0
G4803790,2011-2015,TX,,,Texas,48,Rains County,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48379,,,"Rains County, Texas",11037,"Rains County, Texas",0
G4803810,2011-2015,TX,,,Texas,48,Randall County,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48381,,,"Randall County, Texas",126782,"Randall County, Texas",0
G4803830,2011-2015,TX,,,Texas,48,Reagan County,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48383,,,"Reagan County, Texas",3598,"Reagan County, Texas",0
G4803850,2011-2015,TX,,,Texas,48,Real County,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48385,,,"Real County, Texas",3356,"Real County, Texas",0
G4803870,2011-2015,TX,,,Texas,48,Red River County,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48387,,,"Red River County, Texas",12567,"Red River County, Texas",0
G4803890,2011-2015,TX,,,Texas,48,Reeves County,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48389,,,"Reeves County, Texas",14179,"Reeves County, Texas",0
G4803910,2011-2015,TX,,,Texas,48,Refugio County,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48391,,,"Refugio County, Texas",7277,"Refugio County, Texas",0
G4803930,2011-2015,TX,,,Texas,48,Roberts County,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48393,,,"Roberts County, Texas",931,"Roberts County, Texas",88
G4803950,2011-2015,TX,,,Texas,48,Robertson County,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48395,,,"Robertson County, Texas",16532,"Robertson County, Texas",0
G4803970,2011-2015,TX,,,Texas,48,Rockwall County,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48397,,,"Rockwall County, Texas",85536,"Rockwall County, Texas",0
G4803990,2011-2015,TX,,,Texas,48,Runnels County,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48399,,,"Runnels County, Texas",10445,"Runnels County, Texas",0
G4804010,2011-2015,TX,,,Texas,48,Rusk County,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48401,,,"Rusk County, Texas",53457,"Rusk County, Texas",0
G4804030,2011-2015,TX,,,Texas,48,Sabine County,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48403,,,"Sabine County, Texas",10440,"Sabine County, Texas",0
G4804050,2011-2015,TX,,,Texas,48,San Augustine County,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48405,,,"San Augustine County, Texas",8695,"San Augustine County, Texas",0
G4804070,2011-2015,TX,,,Texas,48,San Jacinto County,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48407,,,"San Jacinto County, Texas",27023,"San Jacinto County, Texas",0
G4804090,2011-2015,TX,,,Texas,48,San Patricio County,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48409,,,"San Patricio County, Texas",66070,"San Patricio County, Texas",0
G4804110,2011-2015,TX,,,Texas,48,San Saba County,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48411,,,"San Saba County, Texas",5893,"San Saba County, Texas",0
G4804130,2011-2015,TX,,,Texas,48,Schleicher County,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48413,,,"Schleicher County, Texas",3224,"Schleicher County, Texas",0
G4804150,2011-2015,TX,,,Texas,48,Scurry County,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48415,,,"Scurry County, Texas",17238,"Scurry County, Texas",0
G4804170,2011-2015,TX,,,Texas,48,Shackelford County,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48417,,,"Shackelford County, Texas",3352,"Shackelford County, Texas",0
G4804190,2011-2015,TX,,,Texas,48,Shelby County,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48419,,,"Shelby County, Texas",25725,"Shelby County, Texas",0
G4804210,2011-2015,TX,,,Texas,48,Sherman County,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48421,,,"Sherman County, Texas",3066,"Sherman County, Texas",0
G4804230,2011-2015,TX,,,Texas,48,Smith County,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48423,,,"Smith County, Texas",217552,"Smith County, Texas",0
G4804250,2011-2015,TX,,,Texas,48,Somervell County,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48425,,,"Somervell County, Texas",8608,"Somervell County, Texas",0
G4804270,2011-2015,TX,,,Texas,48,Starr County,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48427,,,"Starr County, Texas",62648,"Starr County, Texas",0
G4804290,2011-2015,TX,,,Texas,48,Stephens County,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48429,,,"Stephens County, Texas",9452,"Stephens County, Texas",0
G4804310,2011-2015,TX,,,Texas,48,Sterling County,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48431,,,"Sterling County, Texas",1346,"Sterling County, Texas",134
G4804330,2011-2015,TX,,,Texas,48,Stonewall County,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48433,,,"Stonewall County, Texas",1414,"Stonewall County, Texas",109
G4804350,2011-2015,TX,,,Texas,48,Sutton County,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48435,,,"Sutton County, Texas",3966,"Sutton County, Texas",0
G4804370,2011-2015,TX,,,Texas,48,Swisher County,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48437,,,"Swisher County, Texas",7713,"Swisher County, Texas",0
G4804390,2011-2015,TX,,,Texas,48,Tarrant County,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48439,,,"Tarrant County, Texas",1914526,"Tarrant County, Texas",0
G4804410,2011-2015,TX,,,Texas,48,Taylor County,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48441,,,"Taylor County, Texas",134435,"Taylor County, Texas",0
G4804430,2011-2015,TX,,,Texas,48,Terrell County,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48443,,,"Terrell County, Texas",921,"Terrell County, Texas",189
G4804450,2011-2015,TX,,,Texas,48,Terry County,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48445,,,"Terry County, Texas",12687,"Terry County, Texas",0
G4804470,2011-2015,TX,,,Texas,48,Throckmorton County,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48447,,,"Throckmorton County, Texas",1545,"Throckmorton County, Texas",119
G4804490,2011-2015,TX,,,Texas,48,Titus County,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48449,,,"Titus County, Texas",32553,"Titus County, Texas",0
G4804510,2011-2015,TX,,,Texas,48,Tom Green County,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48451,,,"Tom Green County, Texas",115056,"Tom Green County, Texas",0
G4804530,2011-2015,TX,,,Texas,48,Travis County,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48453,,,"Travis County, Texas",1121645,"Travis County, Texas",0
G4804550,2011-2015,TX,,,Texas,48,Trinity County,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48455,,,"Trinity County, Texas",14405,"Trinity County, Texas",0
G4804570,2011-2015,TX,,,Texas,48,Tyler County,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48457,,,"Tyler County, Texas",21462,"Tyler County, Texas",0
G4804590,2011-2015,TX,,,Texas,48,Upshur County,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48459,,,"Upshur County, Texas",40096,"Upshur County, Texas",0
G4804610,2011-2015,TX,,,Texas,48,Upton County,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48461,,,"Upton County, Texas",3405,"Upton County, Texas",0
G4804630,2011-2015,TX,,,Texas,48,Uvalde County,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48463,,,"Uvalde County, Texas",26952,"Uvalde County, Texas",0
G4804650,2011-2015,TX,,,Texas,48,Val Verde County,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48465,,,"Val Verde County, Texas",48980,"Val Verde County, Texas",0
G4804670,2011-2015,TX,,,Texas,48,Van Zandt County,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48467,,,"Van Zandt County, Texas",52736,"Van Zandt County, Texas",0
G4804690,2011-2015,TX,,,Texas,48,Victoria County,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48469,,,"Victoria County, Texas",90099,"Victoria County, Texas",0
G4804710,2011-2015,TX,,,Texas,48,Walker County,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48471,,,"Walker County, Texas",69330,"Walker County, Texas",0
G4804730,2011-2015,TX,,,Texas,48,Waller County,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48473,,,"Waller County, Texas",45847,"Waller County, Texas",0
G4804750,2011-2015,TX,,,Texas,48,Ward County,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48475,,,"Ward County, Texas",11225,"Ward County, Texas",0
G4804770,2011-2015,TX,,,Texas,48,Washington County,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48477,,,"Washington County, Texas",34236,"Washington County, Texas",0
G4804790,2011-2015,TX,,,Texas,48,Webb County,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48479,,,"Webb County, Texas",263251,"Webb County, Texas",0
G4804810,2011-2015,TX,,,Texas,48,Wharton County,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48481,,,"Wharton County, Texas",41264,"Wharton County, Texas",0
G4804830,2011-2015,TX,,,Texas,48,Wheeler County,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48483,,,"Wheeler County, Texas",5618,"Wheeler County, Texas",0
G4804850,2011-2015,TX,,,Texas,48,Wichita County,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48485,,,"Wichita County, Texas",131957,"Wichita County, Texas",0
G4804870,2011-2015,TX,,,Texas,48,Wilbarger County,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48487,,,"Wilbarger County, Texas",13158,"Wilbarger County, Texas",0
G4804890,2011-2015,TX,,,Texas,48,Willacy County,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48489,,,"Willacy County, Texas",22002,"Willacy County, Texas",0
G4804910,2011-2015,TX,,,Texas,48,Williamson County,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48491,,,"Williamson County, Texas",473592,"Williamson County, Texas",0
G4804930,2011-2015,TX,,,Texas,48,Wilson County,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48493,,,"Wilson County, Texas",45509,"Wilson County, Texas",0
G4804950,2011-2015,TX,,,Texas,48,Winkler County,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48495,,,"Winkler County, Texas",7576,"Winkler County, Texas",0
G4804970,2011-2015,TX,,,Texas,48,Wise County,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48497,,,"Wise County, Texas",61243,"Wise County, Texas",0
G4804990,2011-2015,TX,,,Texas,48,Wood County,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48499,,,"Wood County, Texas",42712,"Wood County, Texas",0
G4805010,2011-2015,TX,,,Texas,48,Yoakum County,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48501,,,"Yoakum County, Texas",8213,"Yoakum County, Texas",0
G4805030,2011-2015,TX,,,Texas,48,Young County,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48503,,,"Young County, Texas",18329,"Young County, Texas",0
G4805050,2011-2015,TX,,,Texas,48,Zapata County,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48505,,,"Zapata County, Texas",14308,"Zapata County, Texas",0
G4805070,2011-2015,TX,,,Texas,48,Zavala County,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48507,,,"Zavala County, Texas",12060,"Zavala County, Texas",0
G4900010,2011-2015,UT,,,Utah,49,Beaver County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49001,,,"Beaver County, Utah",6461,"Beaver County, Utah",0
G4900030,2011-2015,UT,,,Utah,49,Box Elder County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49003,,,"Box Elder County, Utah",50991,"Box Elder County, Utah",0
G4900050,2011-2015,UT,,,Utah,49,Cache County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49005,,,"Cache County, Utah",117449,"Cache County, Utah",0
G4900070,2011-2015,UT,,,Utah,49,Carbon County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49007,,,"Carbon County, Utah",20927,"Carbon County, Utah",0
G4900090,2011-2015,UT,,,Utah,49,Daggett County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49009,,,"Daggett County, Utah",776,"Daggett County, Utah",137
G4900110,2011-2015,UT,,,Utah,49,Davis County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49011,,,"Davis County, Utah",323374,"Davis County, Utah",0
G4900130,2011-2015,UT,,,Utah,49,Duchesne County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49013,,,"Duchesne County, Utah",19817,"Duchesne County, Utah",0
G4900150,2011-2015,UT,,,Utah,49,Emery County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49015,,,"Emery County, Utah",10728,"Emery County, Utah",0
G4900170,2011-2015,UT,,,Utah,49,Garfield County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49017,,,"Garfield County, Utah",5069,"Garfield County, Utah",0
G4900190,2011-2015,UT,,,Utah,49,Grand County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49019,,,"Grand County, Utah",9388,"Grand County, Utah",0
G4900210,2011-2015,UT,,,Utah,49,Iron County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49021,,,"Iron County, Utah",47139,"Iron County, Utah",0
G4900230,2011-2015,UT,,,Utah,49,Juab County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49023,,,"Juab County, Utah",10400,"Juab County, Utah",0
G4900250,2011-2015,UT,,,Utah,49,Kane County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49025,,,"Kane County, Utah",7202,"Kane County, Utah",0
G4900270,2011-2015,UT,,,Utah,49,Millard County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49027,,,"Millard County, Utah",12582,"Millard County, Utah",0
G4900290,2011-2015,UT,,,Utah,49,Morgan County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49029,,,"Morgan County, Utah",10276,"Morgan County, Utah",0
G4900310,2011-2015,UT,,,Utah,49,Piute County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49031,,,"Piute County, Utah",1865,"Piute County, Utah",137
G4900330,2011-2015,UT,,,Utah,49,Rich County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49033,,,"Rich County, Utah",2292,"Rich County, Utah",0
G4900350,2011-2015,UT,,,Utah,49,Salt Lake County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49035,,,"Salt Lake County, Utah",1078958,"Salt Lake County, Utah",0
G4900370,2011-2015,UT,,,Utah,49,San Juan County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49037,,,"San Juan County, Utah",15152,"San Juan County, Utah",0
G4900390,2011-2015,UT,,,Utah,49,Sanpete County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49039,,,"Sanpete County, Utah",28261,"Sanpete County, Utah",0
G4900410,2011-2015,UT,,,Utah,49,Sevier County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49041,,,"Sevier County, Utah",20871,"Sevier County, Utah",0
G4900430,2011-2015,UT,,,Utah,49,Summit County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49043,,,"Summit County, Utah",38521,"Summit County, Utah",0
G4900450,2011-2015,UT,,,Utah,49,Tooele County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49045,,,"Tooele County, Utah",60893,"Tooele County, Utah",0
G4900470,2011-2015,UT,,,Utah,49,Uintah County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49047,,,"Uintah County, Utah",35721,"Uintah County, Utah",0
G4900490,2011-2015,UT,,,Utah,49,Utah County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49049,,,"Utah County, Utah",551957,"Utah County, Utah",0
G4900510,2011-2015,UT,,,Utah,49,Wasatch County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49051,,,"Wasatch County, Utah",26661,"Wasatch County, Utah",0
G4900530,2011-2015,UT,,,Utah,49,Washington County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49053,,,"Washington County, Utah",148244,"Washington County, Utah",0
G4900550,2011-2015,UT,,,Utah,49,Wayne County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49055,,,"Wayne County, Utah",2722,"Wayne County, Utah",0
G4900570,2011-2015,UT,,,Utah,49,Weber County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US49057,,,"Weber County, Utah",238682,"Weber County, Utah",0
G5000010,2011-2015,VT,,,Vermont,50,Addison County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50001,,,"Addison County, Vermont",36943,"Addison County, Vermont",0
G5000030,2011-2015,VT,,,Vermont,50,Bennington County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50003,,,"Bennington County, Vermont",36589,"Bennington County, Vermont",0
G5000050,2011-2015,VT,,,Vermont,50,Caledonia County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50005,,,"Caledonia County, Vermont",31012,"Caledonia County, Vermont",0
G5000070,2011-2015,VT,,,Vermont,50,Chittenden County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50007,,,"Chittenden County, Vermont",159711,"Chittenden County, Vermont",0
G5000090,2011-2015,VT,,,Vermont,50,Essex County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50009,,,"Essex County, Vermont",6207,"Essex County, Vermont",0
G5000110,2011-2015,VT,,,Vermont,50,Franklin County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50011,,,"Franklin County, Vermont",48418,"Franklin County, Vermont",0
G5000130,2011-2015,VT,,,Vermont,50,Grand Isle County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50013,,,"Grand Isle County, Vermont",6952,"Grand Isle County, Vermont",0
G5000150,2011-2015,VT,,,Vermont,50,Lamoille County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50015,,,"Lamoille County, Vermont",25027,"Lamoille County, Vermont",0
G5000170,2011-2015,VT,,,Vermont,50,Orange County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50017,,,"Orange County, Vermont",28929,"Orange County, Vermont",0
G5000190,2011-2015,VT,,,Vermont,50,Orleans County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50019,,,"Orleans County, Vermont",27146,"Orleans County, Vermont",0
G5000210,2011-2015,VT,,,Vermont,50,Rutland County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50021,,,"Rutland County, Vermont",60530,"Rutland County, Vermont",0
G5000230,2011-2015,VT,,,Vermont,50,Washington County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50023,,,"Washington County, Vermont",59132,"Washington County, Vermont",0
G5000250,2011-2015,VT,,,Vermont,50,Windham County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50025,,,"Windham County, Vermont",43858,"Windham County, Vermont",0
G5000270,2011-2015,VT,,,Vermont,50,Windsor County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US50027,,,"Windsor County, Vermont",56150,"Windsor County, Vermont",0
G5100010,2011-2015,VA,,,Virginia,51,Accomack County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51001,,,"Accomack County, Virginia",33115,"Accomack County, Virginia",0
G5100030,2011-2015,VA,,,Virginia,51,Albemarle County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51003,,,"Albemarle County, Virginia",103108,"Albemarle County, Virginia",0
G5100050,2011-2015,VA,,,Virginia,51,Alleghany County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51005,,,"Alleghany County, Virginia",16066,"Alleghany County, Virginia",0
G5100070,2011-2015,VA,,,Virginia,51,Amelia County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51007,,,"Amelia County, Virginia",12777,"Amelia County, Virginia",0
G5100090,2011-2015,VA,,,Virginia,51,Amherst County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51009,,,"Amherst County, Virginia",32148,"Amherst County, Virginia",0
G5100110,2011-2015,VA,,,Virginia,51,Appomattox County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51011,,,"Appomattox County, Virginia",15208,"Appomattox County, Virginia",0
G5100130,2011-2015,VA,,,Virginia,51,Arlington County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51013,,,"Arlington County, Virginia",223945,"Arlington County, Virginia",0
G5100150,2011-2015,VA,,,Virginia,51,Augusta County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51015,,,"Augusta County, Virginia",74053,"Augusta County, Virginia",0
G5100170,2011-2015,VA,,,Virginia,51,Bath County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51017,,,"Bath County, Virginia",4583,"Bath County, Virginia",0
G5100190,2011-2015,VA,,,Virginia,51,Bedford County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US51019,,,"Bedford County, Virginia",76463,"Bedford County, Virginia",0
