GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,JMAE001,NAME_M,JMAM001
G4700410,2006-2010,TN,,,Tennessee,47,DeKalb County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47041,,,"DeKalb County, Tennessee",18569,"DeKalb County, Tennessee",0
G4700430,2006-2010,TN,,,Tennessee,47,Dickson County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47043,,,"Dickson County, Tennessee",48712,"Dickson County, Tennessee",0
G4700450,2006-2010,TN,,,Tennessee,47,Dyer County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47045,,,"Dyer County, Tennessee",38174,"Dyer County, Tennessee",0
G4700470,2006-2010,TN,,,Tennessee,47,Fayette County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47047,,,"Fayette County, Tennessee",37458,"Fayette County, Tennessee",0
G4700490,2006-2010,TN,,,Tennessee,47,Fentress County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47049,,,"Fentress County, Tennessee",17777,"Fentress County, Tennessee",0
G4700510,2006-2010,TN,,,Tennessee,47,Franklin County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47051,,,"Franklin County, Tennessee",41054,"Franklin County, Tennessee",0
G4700530,2006-2010,TN,,,Tennessee,47,Gibson County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47053,,,"Gibson County, Tennessee",49015,"Gibson County, Tennessee",0
G4700550,2006-2010,TN,,,Tennessee,47,Giles County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47055,,,"Giles County, Tennessee",29558,"Giles County, Tennessee",0
G4700570,2006-2010,TN,,,Tennessee,47,Grainger County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47057,,,"Grainger County, Tennessee",22419,"Grainger County, Tennessee",0
G4700590,2006-2010,TN,,,Tennessee,47,Greene County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47059,,,"Greene County, Tennessee",68172,"Greene County, Tennessee",0
G4700610,2006-2010,TN,,,Tennessee,47,Grundy County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47061,,,"Grundy County, Tennessee",13910,"Grundy County, Tennessee",0
G4700630,2006-2010,TN,,,Tennessee,47,Hamblen County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47063,,,"Hamblen County, Tennessee",61857,"Hamblen County, Tennessee",0
G4700650,2006-2010,TN,,,Tennessee,47,Hamilton County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47065,,,"Hamilton County, Tennessee",328960,"Hamilton County, Tennessee",0
G4700670,2006-2010,TN,,,Tennessee,47,Hancock County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47067,,,"Hancock County, Tennessee",6782,"Hancock County, Tennessee",0
G4700690,2006-2010,TN,,,Tennessee,47,Hardeman County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47069,,,"Hardeman County, Tennessee",27655,"Hardeman County, Tennessee",0
G4700710,2006-2010,TN,,,Tennessee,47,Hardin County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47071,,,"Hardin County, Tennessee",25995,"Hardin County, Tennessee",0
G4700730,2006-2010,TN,,,Tennessee,47,Hawkins County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47073,,,"Hawkins County, Tennessee",56562,"Hawkins County, Tennessee",0
G4700750,2006-2010,TN,,,Tennessee,47,Haywood County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47075,,,"Haywood County, Tennessee",19010,"Haywood County, Tennessee",0
G4700770,2006-2010,TN,,,Tennessee,47,Henderson County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47077,,,"Henderson County, Tennessee",27518,"Henderson County, Tennessee",0
G4700790,2006-2010,TN,,,Tennessee,47,Henry County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47079,,,"Henry County, Tennessee",32042,"Henry County, Tennessee",0
G4700810,2006-2010,TN,,,Tennessee,47,Hickman County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47081,,,"Hickman County, Tennessee",24506,"Hickman County, Tennessee",0
G4700830,2006-2010,TN,,,Tennessee,47,Houston County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47083,,,"Houston County, Tennessee",8286,"Houston County, Tennessee",0
G4700850,2006-2010,TN,,,Tennessee,47,Humphreys County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47085,,,"Humphreys County, Tennessee",18416,"Humphreys County, Tennessee",0
G4700870,2006-2010,TN,,,Tennessee,47,Jackson County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47087,,,"Jackson County, Tennessee",11491,"Jackson County, Tennessee",0
G4700890,2006-2010,TN,,,Tennessee,47,Jefferson County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47089,,,"Jefferson County, Tennessee",50600,"Jefferson County, Tennessee",0
G4700910,2006-2010,TN,,,Tennessee,47,Johnson County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47091,,,"Johnson County, Tennessee",18190,"Johnson County, Tennessee",0
G4700930,2006-2010,TN,,,Tennessee,47,Knox County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47093,,,"Knox County, Tennessee",423748,"Knox County, Tennessee",0
G4700950,2006-2010,TN,,,Tennessee,47,Lake County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47095,,,"Lake County, Tennessee",7827,"Lake County, Tennessee",0
G4700970,2006-2010,TN,,,Tennessee,47,Lauderdale County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47097,,,"Lauderdale County, Tennessee",27745,"Lauderdale County, Tennessee",0
G4700990,2006-2010,TN,,,Tennessee,47,Lawrence County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47099,,,"Lawrence County, Tennessee",41319,"Lawrence County, Tennessee",0
G4701010,2006-2010,TN,,,Tennessee,47,Lewis County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47101,,,"Lewis County, Tennessee",12003,"Lewis County, Tennessee",0
G4701030,2006-2010,TN,,,Tennessee,47,Lincoln County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47103,,,"Lincoln County, Tennessee",32885,"Lincoln County, Tennessee",0
G4701050,2006-2010,TN,,,Tennessee,47,Loudon County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47105,,,"Loudon County, Tennessee",47102,"Loudon County, Tennessee",0
G4701070,2006-2010,TN,,,Tennessee,47,McMinn County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47107,,,"McMinn County, Tennessee",52075,"McMinn County, Tennessee",0
G4701090,2006-2010,TN,,,Tennessee,47,McNairy County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47109,,,"McNairy County, Tennessee",25760,"McNairy County, Tennessee",0
G4701110,2006-2010,TN,,,Tennessee,47,Macon County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47111,,,"Macon County, Tennessee",21934,"Macon County, Tennessee",0
G4701130,2006-2010,TN,,,Tennessee,47,Madison County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47113,,,"Madison County, Tennessee",97378,"Madison County, Tennessee",0
G4701150,2006-2010,TN,,,Tennessee,47,Marion County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47115,,,"Marion County, Tennessee",28123,"Marion County, Tennessee",0
G4701170,2006-2010,TN,,,Tennessee,47,Marshall County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47117,,,"Marshall County, Tennessee",29902,"Marshall County, Tennessee",0
G4701190,2006-2010,TN,,,Tennessee,47,Maury County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47119,,,"Maury County, Tennessee",79029,"Maury County, Tennessee",0
G4701210,2006-2010,TN,,,Tennessee,47,Meigs County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47121,,,"Meigs County, Tennessee",11581,"Meigs County, Tennessee",0
G4701230,2006-2010,TN,,,Tennessee,47,Monroe County,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47123,,,"Monroe County, Tennessee",44015,"Monroe County, Tennessee",0
G4701250,2006-2010,TN,,,Tennessee,47,Montgomery County,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47125,,,"Montgomery County, Tennessee",163603,"Montgomery County, Tennessee",0
G4701270,2006-2010,TN,,,Tennessee,47,Moore County,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47127,,,"Moore County, Tennessee",6266,"Moore County, Tennessee",0
G4701290,2006-2010,TN,,,Tennessee,47,Morgan County,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47129,,,"Morgan County, Tennessee",21664,"Morgan County, Tennessee",0
G4701310,2006-2010,TN,,,Tennessee,47,Obion County,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47131,,,"Obion County, Tennessee",31905,"Obion County, Tennessee",0
G4701330,2006-2010,TN,,,Tennessee,47,Overton County,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47133,,,"Overton County, Tennessee",21777,"Overton County, Tennessee",0
G4701350,2006-2010,TN,,,Tennessee,47,Perry County,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47135,,,"Perry County, Tennessee",7778,"Perry County, Tennessee",0
G4701370,2006-2010,TN,,,Tennessee,47,Pickett County,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47137,,,"Pickett County, Tennessee",5072,"Pickett County, Tennessee",0
G4701390,2006-2010,TN,,,Tennessee,47,Polk County,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47139,,,"Polk County, Tennessee",16690,"Polk County, Tennessee",0
G4701410,2006-2010,TN,,,Tennessee,47,Putnam County,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47141,,,"Putnam County, Tennessee",70570,"Putnam County, Tennessee",0
G4701430,2006-2010,TN,,,Tennessee,47,Rhea County,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47143,,,"Rhea County, Tennessee",31215,"Rhea County, Tennessee",0
G4701450,2006-2010,TN,,,Tennessee,47,Roane County,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47145,,,"Roane County, Tennessee",54156,"Roane County, Tennessee",0
G4701470,2006-2010,TN,,,Tennessee,47,Robertson County,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47147,,,"Robertson County, Tennessee",64347,"Robertson County, Tennessee",0
G4701490,2006-2010,TN,,,Tennessee,47,Rutherford County,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47149,,,"Rutherford County, Tennessee",250517,"Rutherford County, Tennessee",0
G4701510,2006-2010,TN,,,Tennessee,47,Scott County,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47151,,,"Scott County, Tennessee",22171,"Scott County, Tennessee",0
G4701530,2006-2010,TN,,,Tennessee,47,Sequatchie County,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47153,,,"Sequatchie County, Tennessee",13814,"Sequatchie County, Tennessee",0
G4701550,2006-2010,TN,,,Tennessee,47,Sevier County,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47155,,,"Sevier County, Tennessee",87507,"Sevier County, Tennessee",0
G4701570,2006-2010,TN,,,Tennessee,47,Shelby County,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47157,,,"Shelby County, Tennessee",922696,"Shelby County, Tennessee",0
G4701590,2006-2010,TN,,,Tennessee,47,Smith County,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47159,,,"Smith County, Tennessee",19035,"Smith County, Tennessee",0
G4701610,2006-2010,TN,,,Tennessee,47,Stewart County,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47161,,,"Stewart County, Tennessee",13133,"Stewart County, Tennessee",0
G4701630,2006-2010,TN,,,Tennessee,47,Sullivan County,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47163,,,"Sullivan County, Tennessee",155815,"Sullivan County, Tennessee",0
G4701650,2006-2010,TN,,,Tennessee,47,Sumner County,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47165,,,"Sumner County, Tennessee",155592,"Sumner County, Tennessee",0
G4701670,2006-2010,TN,,,Tennessee,47,Tipton County,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47167,,,"Tipton County, Tennessee",59689,"Tipton County, Tennessee",0
G4701690,2006-2010,TN,,,Tennessee,47,Trousdale County,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47169,,,"Trousdale County, Tennessee",7751,"Trousdale County, Tennessee",0
G4701710,2006-2010,TN,,,Tennessee,47,Unicoi County,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47171,,,"Unicoi County, Tennessee",18257,"Unicoi County, Tennessee",0
G4701730,2006-2010,TN,,,Tennessee,47,Union County,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47173,,,"Union County, Tennessee",19088,"Union County, Tennessee",0
G4701750,2006-2010,TN,,,Tennessee,47,Van Buren County,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47175,,,"Van Buren County, Tennessee",5503,"Van Buren County, Tennessee",0
G4701770,2006-2010,TN,,,Tennessee,47,Warren County,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47177,,,"Warren County, Tennessee",39539,"Warren County, Tennessee",0
G4701790,2006-2010,TN,,,Tennessee,47,Washington County,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47179,,,"Washington County, Tennessee",119768,"Washington County, Tennessee",0
G4701810,2006-2010,TN,,,Tennessee,47,Wayne County,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47181,,,"Wayne County, Tennessee",17016,"Wayne County, Tennessee",0
G4701830,2006-2010,TN,,,Tennessee,47,Weakley County,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47183,,,"Weakley County, Tennessee",34557,"Weakley County, Tennessee",0
G4701850,2006-2010,TN,,,Tennessee,47,White County,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47185,,,"White County, Tennessee",25460,"White County, Tennessee",0
G4701870,2006-2010,TN,,,Tennessee,47,Williamson County,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47187,,,"Williamson County, Tennessee",174260,"Williamson County, Tennessee",0
G4701890,2006-2010,TN,,,Tennessee,47,Wilson County,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47189,,,"Wilson County, Tennessee",109563,"Wilson County, Tennessee",0
G4800010,2006-2010,TX,,,Texas,48,Anderson County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48001,,,"Anderson County, Texas",58016,"Anderson County, Texas",0
G4800030,2006-2010,TX,,,Texas,48,Andrews County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48003,,,"Andrews County, Texas",14048,"Andrews County, Texas",0
G4800050,2006-2010,TX,,,Texas,48,Angelina County,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48005,,,"Angelina County, Texas",85254,"Angelina County, Texas",0
G4800070,2006-2010,TX,,,Texas,48,Aransas County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48007,,,"Aransas County, Texas",23247,"Aransas County, Texas",0
G4800090,2006-2010,TX,,,Texas,48,Archer County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48009,,,"Archer County, Texas",9055,"Archer County, Texas",0
G4800110,2006-2010,TX,,,Texas,48,Armstrong County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48011,,,"Armstrong County, Texas",1958,"Armstrong County, Texas",121
G4800130,2006-2010,TX,,,Texas,48,Atascosa County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48013,,,"Atascosa County, Texas",44049,"Atascosa County, Texas",0
G4800150,2006-2010,TX,,,Texas,48,Austin County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48015,,,"Austin County, Texas",27783,"Austin County, Texas",0
G4800170,2006-2010,TX,,,Texas,48,Bailey County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48017,,,"Bailey County, Texas",7027,"Bailey County, Texas",0
G4800190,2006-2010,TX,,,Texas,48,Bandera County,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48019,,,"Bandera County, Texas",20265,"Bandera County, Texas",0
G4800210,2006-2010,TX,,,Texas,48,Bastrop County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48021,,,"Bastrop County, Texas",72289,"Bastrop County, Texas",0
G4800230,2006-2010,TX,,,Texas,48,Baylor County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48023,,,"Baylor County, Texas",3795,"Baylor County, Texas",0
G4800250,2006-2010,TX,,,Texas,48,Bee County,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48025,,,"Bee County, Texas",31896,"Bee County, Texas",0
G4800270,2006-2010,TX,,,Texas,48,Bell County,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48027,,,"Bell County, Texas",294689,"Bell County, Texas",0
G4800290,2006-2010,TX,,,Texas,48,Bexar County,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48029,,,"Bexar County, Texas",1650052,"Bexar County, Texas",0
G4800310,2006-2010,TX,,,Texas,48,Blanco County,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48031,,,"Blanco County, Texas",10085,"Blanco County, Texas",0
G4800330,2006-2010,TX,,,Texas,48,Borden County,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48033,,,"Borden County, Texas",564,"Borden County, Texas",122
G4800350,2006-2010,TX,,,Texas,48,Bosque County,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48035,,,"Bosque County, Texas",18067,"Bosque County, Texas",0
G4800370,2006-2010,TX,,,Texas,48,Bowie County,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48037,,,"Bowie County, Texas",91399,"Bowie County, Texas",0
G4800390,2006-2010,TX,,,Texas,48,Brazoria County,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48039,,,"Brazoria County, Texas",300522,"Brazoria County, Texas",0
G4800410,2006-2010,TX,,,Texas,48,Brazos County,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48041,,,"Brazos County, Texas",185426,"Brazos County, Texas",0
G4800430,2006-2010,TX,,,Texas,48,Brewster County,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48043,,,"Brewster County, Texas",8971,"Brewster County, Texas",0
G4800450,2006-2010,TX,,,Texas,48,Briscoe County,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48045,,,"Briscoe County, Texas",1723,"Briscoe County, Texas",178
G4800470,2006-2010,TX,,,Texas,48,Brooks County,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48047,,,"Brooks County, Texas",7349,"Brooks County, Texas",0
G4800490,2006-2010,TX,,,Texas,48,Brown County,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48049,,,"Brown County, Texas",38199,"Brown County, Texas",0
G4800510,2006-2010,TX,,,Texas,48,Burleson County,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48051,,,"Burleson County, Texas",17058,"Burleson County, Texas",0
G4800530,2006-2010,TX,,,Texas,48,Burnet County,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48053,,,"Burnet County, Texas",42215,"Burnet County, Texas",0
G4800550,2006-2010,TX,,,Texas,48,Caldwell County,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48055,,,"Caldwell County, Texas",37416,"Caldwell County, Texas",0
G4800570,2006-2010,TX,,,Texas,48,Calhoun County,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48057,,,"Calhoun County, Texas",21120,"Calhoun County, Texas",0
G4800590,2006-2010,TX,,,Texas,48,Callahan County,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48059,,,"Callahan County, Texas",13458,"Callahan County, Texas",0
G4800610,2006-2010,TX,,,Texas,48,Cameron County,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48061,,,"Cameron County, Texas",393566,"Cameron County, Texas",0
G4800630,2006-2010,TX,,,Texas,48,Camp County,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48063,,,"Camp County, Texas",12288,"Camp County, Texas",0
G4800650,2006-2010,TX,,,Texas,48,Carson County,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48065,,,"Carson County, Texas",6284,"Carson County, Texas",0
G4800670,2006-2010,TX,,,Texas,48,Cass County,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48067,,,"Cass County, Texas",30254,"Cass County, Texas",0
G4800690,2006-2010,TX,,,Texas,48,Castro County,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48069,,,"Castro County, Texas",7848,"Castro County, Texas",0
G4800710,2006-2010,TX,,,Texas,48,Chambers County,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48071,,,"Chambers County, Texas",32371,"Chambers County, Texas",0
G4800730,2006-2010,TX,,,Texas,48,Cherokee County,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48073,,,"Cherokee County, Texas",50035,"Cherokee County, Texas",0
G4800750,2006-2010,TX,,,Texas,48,Childress County,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48075,,,"Childress County, Texas",7115,"Childress County, Texas",0
G4800770,2006-2010,TX,,,Texas,48,Clay County,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48077,,,"Clay County, Texas",10922,"Clay County, Texas",0
G4800790,2006-2010,TX,,,Texas,48,Cochran County,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48079,,,"Cochran County, Texas",3155,"Cochran County, Texas",0
G4800810,2006-2010,TX,,,Texas,48,Coke County,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48081,,,"Coke County, Texas",3301,"Coke County, Texas",235
G4800830,2006-2010,TX,,,Texas,48,Coleman County,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48083,,,"Coleman County, Texas",8857,"Coleman County, Texas",0
G4800850,2006-2010,TX,,,Texas,48,Collin County,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48085,,,"Collin County, Texas",738745,"Collin County, Texas",0
G4800870,2006-2010,TX,,,Texas,48,Collingsworth County,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48087,,,"Collingsworth County, Texas",3009,"Collingsworth County, Texas",0
G4800890,2006-2010,TX,,,Texas,48,Colorado County,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48089,,,"Colorado County, Texas",20751,"Colorado County, Texas",0
G4800910,2006-2010,TX,,,Texas,48,Comal County,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48091,,,"Comal County, Texas",102836,"Comal County, Texas",0
G4800930,2006-2010,TX,,,Texas,48,Comanche County,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48093,,,"Comanche County, Texas",13863,"Comanche County, Texas",0
G4800950,2006-2010,TX,,,Texas,48,Concho County,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48095,,,"Concho County, Texas",4047,"Concho County, Texas",0
G4800970,2006-2010,TX,,,Texas,48,Cooke County,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48097,,,"Cooke County, Texas",38316,"Cooke County, Texas",0
G4800990,2006-2010,TX,,,Texas,48,Coryell County,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48099,,,"Coryell County, Texas",74082,"Coryell County, Texas",0
G4801010,2006-2010,TX,,,Texas,48,Cottle County,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48101,,,"Cottle County, Texas",1618,"Cottle County, Texas",137
G4801030,2006-2010,TX,,,Texas,48,Crane County,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48103,,,"Crane County, Texas",4141,"Crane County, Texas",0
G4801050,2006-2010,TX,,,Texas,48,Crockett County,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48105,,,"Crockett County, Texas",3746,"Crockett County, Texas",0
G4801070,2006-2010,TX,,,Texas,48,Crosby County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48107,,,"Crosby County, Texas",6207,"Crosby County, Texas",0
G4801090,2006-2010,TX,,,Texas,48,Culberson County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48109,,,"Culberson County, Texas",2480,"Culberson County, Texas",0
G4801110,2006-2010,TX,,,Texas,48,Dallam County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48111,,,"Dallam County, Texas",6471,"Dallam County, Texas",0
G4801130,2006-2010,TX,,,Texas,48,Dallas County,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48113,,,"Dallas County, Texas",2321014,"Dallas County, Texas",0
G4801150,2006-2010,TX,,,Texas,48,Dawson County,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48115,,,"Dawson County, Texas",13853,"Dawson County, Texas",0
G4801170,2006-2010,TX,,,Texas,48,Deaf Smith County,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48117,,,"Deaf Smith County, Texas",19054,"Deaf Smith County, Texas",0
G4801190,2006-2010,TX,,,Texas,48,Delta County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48119,,,"Delta County, Texas",5248,"Delta County, Texas",0
G4801210,2006-2010,TX,,,Texas,48,Denton County,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US48121,,,"Denton County, Texas",628084,"Denton County, Texas",0
