,BUYER_COUNTY,BUYER_STATE,YEAR,MME,MME_Conversion_Factor,CALC_BASE_WT_IN_GM,STATE_ID,COUNTY_NAME,Population,MME_PER_CAP
11586,EASTLAND,TX,2013,7137948.96,2715.0,6788.089835,TX,EASTLAND,18279.0,390.4999704579025
11587,EASTLAND,TX,2014,6514682.4,1944.0,6170.87465,TX,EASTLAND,18259.0,356.79294594446577
11588,EASTLAND,TX,2015,5164399.5825000005,1459.5,4689.814895,TX,EASTLAND,18151.0,284.5242456338494
11589,EASTLAND,TX,2016,4197605.16,1301.0,3686.15191,,,,
11590,EASTLAND,TX,2017,4035831.6075,1318.5,3482.579045,,,,
11591,EASTLAND,TX,2018,3154748.85,997.0,2800.1831,,,,
11592,EASTLAND,TX,2019,2773553.9175,954.5,2459.218605,,,,
11593,EATON,MI,2006,20878895.8334,9690.0,17849.4650606,MI,EATON,108364.0,192.67372774537668
11594,EATON,MI,2007,23430903.97095,10837.0,20092.4301073,MI,EATON,108358.0,216.236032142989
11595,EATON,MI,2008,26398691.4618,12121.5,22673.5399912,MI,EATON,108021.0,244.38480908156748
11596,EATON,MI,2009,29154499.8879375,11737.5,24935.726318625,MI,EATON,107430.0,271.38136356639205
11597,EATON,MI,2010,30898655.8556625,12695.0,26319.952283775,MI,EATON,107745.0,286.77577479848253
11598,EATON,MI,2011,33333969.0067875,14072.5,28776.070734525,MI,EATON,107927.0,308.8566253744429
11599,EATON,MI,2012,33210246.55725,13932.5,28808.1307815,MI,EATON,108013.0,307.4652732286854
11600,EATON,MI,2013,33432780.7318125,13509.0,28842.177287874998,MI,EATON,108288.0,308.7394792757508
11601,EATON,MI,2014,35128937.2183125,11493.0,30350.629086875,MI,EATON,108668.0,323.2684619051837
11602,EATON,MI,2015,31843384.5462,8620.5,27242.3814108,MI,EATON,108701.0,292.9447249445727
11603,EATON,MI,2016,32444816.0703,10033.5,27633.4273802,,,,
11604,EATON,MI,2017,30760694.835,10301.5,26311.23086,,,,
11605,EATON,MI,2018,25329766.8675,9281.5,21514.330105,,,,
11606,EATON,MI,2019,20187244.4475,8559.0,17168.437585,,,,
11607,EAU CLAIRE,WI,2006,16198079.1308625,7336.0,12709.714970575,WI,EAU CLAIRE,95896.0,168.91298000815988
11608,EAU CLAIRE,WI,2007,17423399.0915,8132.5,13598.486061,WI,EAU CLAIRE,96632.0,180.30672128797912
11609,EAU CLAIRE,WI,2008,17886553.6785,8786.0,14083.871278999999,WI,EAU CLAIRE,97176.0,184.0634897351198
11610,EAU CLAIRE,WI,2009,18169475.9175,8810.5,14349.018755,WI,EAU CLAIRE,98274.0,184.88588963001405
11611,EAU CLAIRE,WI,2010,19964328.5625,10002.5,15662.943975,WI,EAU CLAIRE,99012.0,201.63544380984123
11612,EAU CLAIRE,WI,2011,21604163.2163625,10659.0,16925.225027575,WI,EAU CLAIRE,99952.0,216.14538194695953
11613,EAU CLAIRE,WI,2012,20793038.1054375,10250.5,16354.689273625,WI,EAU CLAIRE,100862.0,206.15333926986872
11614,EAU CLAIRE,WI,2013,21460893.226575,10156.0,16829.56539605,WI,EAU CLAIRE,101775.0,210.86605970596904
11615,EAU CLAIRE,WI,2014,22815458.228625,10005.5,17783.47746575,WI,EAU CLAIRE,101745.0,224.24156694309303
11616,EAU CLAIRE,WI,2015,22750275.4512,8643.5,17486.8036408,WI,EAU CLAIRE,102142.0,222.731838530673
11617,EAU CLAIRE,WI,2016,21222687.7959,8690.0,16244.131350599999,,,,
11618,EAU CLAIRE,WI,2017,16214712.0276,7286.5,12538.5680784,,,,
11619,EAU CLAIRE,WI,2018,13036075.283400001,6315.0,10145.6242256,,,,
11620,EAU CLAIRE,WI,2019,12033156.9573,5873.0,9351.5529482,,,,
11621,ECTOR,TX,2006,29003744.8633625,9811.5,26175.802660575,TX,ECTOR,127476.0,227.5231797621709
11622,ECTOR,TX,2007,36592284.0828125,11258.0,32456.352876875,TX,ECTOR,130459.0,280.4887672204486
11623,ECTOR,TX,2008,38376712.3568125,11751.5,34314.024402875,TX,ECTOR,133064.0,288.4079266880035
11624,ECTOR,TX,2009,38157813.1165875,12336.0,34592.634037725,TX,ECTOR,136930.0,278.6665677104177
11625,ECTOR,TX,2010,36939637.515,12769.0,34175.172185,TX,ECTOR,137060.0,269.5143551364366
11626,ECTOR,TX,2011,39873034.9840875,13449.0,37130.417067725,TX,ECTOR,139631.0,285.56004743994885
11627,ECTOR,TX,2012,42853966.3134,13817.0,40017.2079406,TX,ECTOR,144472.0,296.62471837726343
11628,ECTOR,TX,2013,42508061.5693125,13753.0,39777.135312875,TX,ECTOR,149629.0,284.08972571702344
11629,ECTOR,TX,2014,38765969.9895375,8969.0,35865.014843025,TX,ECTOR,154553.0,250.82638311477294
11630,ECTOR,TX,2015,29272028.817,6137.5,26170.735998,TX,ECTOR,159859.0,183.1115471571823
11631,ECTOR,TX,2016,27862209.390300002,6214.0,24760.8944502,,,,
11632,ECTOR,TX,2017,24717572.0817,5995.5,21913.9249278,,,,
11633,ECTOR,TX,2018,20564999.3103,5265.5,18419.1740702,,,,
11634,ECTOR,TX,2019,10758652.935,3790.0,9891.87191,,,,
11635,EDDY,ND,2006,97641.372,160.0,80.128348,ND,EDDY,2529.0,38.608688018979834
11636,EDDY,ND,2007,230365.575,231.5,174.1102,ND,EDDY,2503.0,92.03578705553336
11637,EDDY,ND,2008,209812.5,272.5,164.091,ND,EDDY,2470.0,84.94433198380567
11638,EDDY,ND,2009,195980.55,231.0,156.53455,ND,EDDY,2393.0,81.89743000417884
11639,EDDY,ND,2010,285118.1625,313.0,226.957725,ND,EDDY,2386.0,119.49629610226319
11640,EDDY,ND,2011,364340.2125,376.0,292.284025,ND,EDDY,2347.0,155.2365626331487
11641,EDDY,ND,2012,490902.97500000003,462.5,393.4086,ND,EDDY,2350.0,208.89488297872342
11642,EDDY,ND,2013,581574.45,453.0,455.16795,ND,EDDY,2366.0,245.8049239222316
11643,EDDY,ND,2014,638871.1125,417.5,488.371175,ND,EDDY,2330.0,274.1936105150215
11644,EDDY,ND,2015,638426.25,499.0,494.98625,ND,EDDY,2304.0,277.0947265625
11645,EDDY,ND,2016,465018.1875,417.5,364.49812499999996,,,,
11646,EDDY,ND,2017,407915.8875,338.0,325.774075,,,,
11647,EDDY,ND,2018,423980.325,446.5,345.31245,,,,
11648,EDDY,ND,2019,371993.4,428.5,301.1699,,,,
11649,EDDY,NM,2006,10983401.3125,5345.0,9003.462675,NM,EDDY,51366.0,213.8262919538216
11650,EDDY,NM,2007,13078154.123975,6144.0,10780.33750265,NM,EDDY,51923.0,251.8759340557171
11651,EDDY,NM,2008,14899254.6363125,7278.0,12296.811900875,NM,EDDY,52566.0,283.4390030877849
11652,EDDY,NM,2009,16894977.3190875,7683.5,13888.922877725,NM,EDDY,53578.0,315.3342289575479
11653,EDDY,NM,2010,20135248.920225002,8991.0,16510.73658015,NM,EDDY,53912.0,373.4836199774633
11654,EDDY,NM,2011,23655659.955000002,10241.5,19168.767105,NM,EDDY,54082.0,437.40357152102365
11655,EDDY,NM,2012,27557522.19,10857.5,22064.263265,NM,EDDY,54437.0,506.2277897385969
11656,EDDY,NM,2013,29717414.745225,10855.5,23272.37893015,NM,EDDY,55694.0,533.5837746476282
11657,EDDY,NM,2014,32722854.345225,9861.0,25397.99343015,NM,EDDY,56720.0,576.9191527719499
11658,EDDY,NM,2015,35580835.1241,9257.0,27075.8348994,NM,EDDY,57756.0,616.0543514803657
11659,EDDY,NM,2016,35085909.1764,8455.5,26622.6651876,,,,
11660,EDDY,NM,2017,30344919.6975,8071.0,23194.771885,,,,
11661,EDDY,NM,2018,26463607.953900002,6650.5,20169.2440026,,,,
11662,EDDY,NM,2019,22295099.2575,6093.5,16999.361695,,,,
11663,EDGAR,IL,2006,2147762.3125,1115.5,1868.838775,IL,EDGAR,18986.0,113.12347585062678
11664,EDGAR,IL,2007,2773879.5300000003,1329.5,2404.05167,IL,EDGAR,18929.0,146.54126102805222
11665,EDGAR,IL,2008,3024175.3665,1350.5,2673.984911,IL,EDGAR,18768.0,161.13466360294117
11666,EDGAR,IL,2009,3043807.1288625,1418.0,2795.035752575,IL,EDGAR,18668.0,163.0494497997911
11667,EDGAR,IL,2010,3355044.3,1590.5,3033.2008,IL,EDGAR,18509.0,181.2655626992274
11668,EDGAR,IL,2011,4300123.6875,1911.5,3861.623125,IL,EDGAR,18397.0,233.74048418220363
11669,EDGAR,IL,2012,4654322.2425,1798.5,4133.79193,IL,EDGAR,18170.0,256.1542235828288
11670,EDGAR,IL,2013,5218165.2375,1820.0,4704.358675,IL,EDGAR,17959.0,290.55989963249624
11671,EDGAR,IL,2014,5225467.725,1410.0,4805.2333499999995,IL,EDGAR,17827.0,293.12098081561675
11672,EDGAR,IL,2015,4792555.2,1070.5,4345.64995,IL,EDGAR,17625.0,271.9180255319149
11673,EDGAR,IL,2016,3447811.35,896.0,3117.89935,,,,
11674,EDGAR,IL,2017,2670879.36,809.0,2398.88126,,,,
11675,EDGAR,IL,2018,2034685.8,706.0,1817.82245,,,,
11676,EDGAR,IL,2019,1970721.3,734.5,1732.70055,,,,
11677,EDGECOMBE,NC,2006,7406332.491175,3497.5,5687.04881745,NC,EDGECOMBE,56129.0,131.95197653931123
11678,EDGECOMBE,NC,2007,8839627.583025001,4067.0,6776.66595535,NC,EDGECOMBE,55911.0,158.1017614248538
11679,EDGECOMBE,NC,2008,10481828.6296125,4668.5,8001.375803075,NC,EDGECOMBE,56420.0,185.78214515442218
11680,EDGECOMBE,NC,2009,12607893.6018,5390.0,9526.3824812,NC,EDGECOMBE,56237.0,224.19214399416754
11681,EDGECOMBE,NC,2010,12875361.016125001,5820.0,9687.30145325,NC,EDGECOMBE,56595.0,227.49997378081105
11682,EDGECOMBE,NC,2011,12866625.293850001,6312.5,9815.7225659,NC,EDGECOMBE,56038.0,229.60536232288806
11683,EDGECOMBE,NC,2012,12887272.785675,6144.5,9775.67759045,NC,EDGECOMBE,55667.0,231.50650808692762
11684,EDGECOMBE,NC,2013,14261043.2325,6259.0,10707.65342,NC,EDGECOMBE,55419.0,257.3312985167542
11685,EDGECOMBE,NC,2014,15002250.495,5922.0,11193.69437,NC,EDGECOMBE,54860.0,273.46428171709806
11686,EDGECOMBE,NC,2015,15801944.8725,5812.5,11658.433935,NC,EDGECOMBE,53734.0,294.07721130941303
11687,EDGECOMBE,NC,2016,15689690.505,6455.0,11559.290879999999,,,,
11688,EDGECOMBE,NC,2017,15136819.5675,5422.5,11130.876554999999,,,,
11689,EDGECOMBE,NC,2018,14093506.8675,5088.0,10302.096305,,,,
11690,EDGECOMBE,NC,2019,13558165.1775,5113.5,9942.558265,,,,
11691,EDGEFIELD,SC,2006,874521.1875,522.0,673.470975,SC,EDGEFIELD,26135.0,33.461686914099865
11692,EDGEFIELD,SC,2007,1012121.178,619.0,798.4508519999999,SC,EDGEFIELD,26493.0,38.203343449213
11693,EDGEFIELD,SC,2008,1317889.0965,747.0,1006.887081,SC,EDGEFIELD,26774.0,49.22271967206992
11694,EDGEFIELD,SC,2009,1609618.35,847.5,1243.3980999999999,SC,EDGEFIELD,27032.0,59.54492268422611
11695,EDGEFIELD,SC,2010,2072708.5125,1007.0,1610.495525,SC,EDGEFIELD,26965.0,76.86662386426849
11696,EDGEFIELD,SC,2011,2696532.6,1191.0,2099.73255,SC,EDGEFIELD,26894.0,100.26521157135421
11697,EDGEFIELD,SC,2012,2944550.25,1170.0,2287.3260999999998,SC,EDGEFIELD,26563.0,110.85156985280277
11698,EDGEFIELD,SC,2013,2852317.35,1232.5,2213.0232,SC,EDGEFIELD,26573.0,107.33892861174877
11699,EDGEFIELD,SC,2014,3046827.5475,950.0,2357.3069849999997,SC,EDGEFIELD,26655.0,114.30604192459201
11700,EDGEFIELD,SC,2015,3116597.73,887.0,2337.53923,SC,EDGEFIELD,26789.0,116.33871103811266
11701,EDGEFIELD,SC,2016,3513295.0425,991.0,2598.977105,,,,
11702,EDGEFIELD,SC,2017,3186411.5625,820.0,2338.434625,,,,
11703,EDGEFIELD,SC,2018,2875324.2825,871.5,2110.721845,,,,
11704,EDGEFIELD,SC,2019,2646969.99,878.5,1936.04549,,,,
11705,EDMONSON,KY,2006,2281339.29,862.5,2027.405815,KY,EDMONSON,11957.0,190.79529062473864
11706,EDMONSON,KY,2007,2015331.3525,829.5,1824.48904,KY,EDMONSON,12055.0,167.17804666113645
11707,EDMONSON,KY,2008,2191207.9575,848.5,1938.95527,KY,EDMONSON,12127.0,180.68837779335368
11708,EDMONSON,KY,2009,2282271.9788625,1016.0,2116.875102575,KY,EDMONSON,12122.0,188.27520036813232
11709,EDMONSON,KY,2010,2782001.4,1276.0,2487.4115,KY,EDMONSON,12239.0,227.30626685186698
11710,EDMONSON,KY,2011,4203321.1125,1820.0,3631.107575,KY,EDMONSON,12244.0,343.29639925677884
11711,EDMONSON,KY,2012,4955040.615,1967.5,4198.842865,KY,EDMONSON,12106.0,409.3045279200397
11712,EDMONSON,KY,2013,4427368.222725,1700.5,3744.69822015,KY,EDMONSON,12075.0,366.65575343478264
11713,EDMONSON,KY,2014,4518411.9375,1377.5,3827.546625,KY,EDMONSON,12022.0,375.8452784478456
11714,EDMONSON,KY,2015,4546671.1125,1267.0,3770.862425,KY,EDMONSON,12009.0,378.605305395953
11715,EDMONSON,KY,2016,4466772.33,1208.5,3737.91783,,,,
11716,EDMONSON,KY,2017,4283540.5725,1430.0,3592.8993849999997,,,,
11717,EDMONSON,KY,2018,3928102.9125,1493.5,3280.9419749999997,,,,
11718,EDMONSON,KY,2019,3405982.8,1136.0,2813.3963,,,,
11719,EDMUNDS,SD,2006,243026.6625,186.0,211.76147500000002,SD,EDMUNDS,4043.0,60.11047798664358
11720,EDMUNDS,SD,2007,249535.4625,185.5,218.270025,SD,EDMUNDS,4026.0,61.980989195231
11721,EDMUNDS,SD,2008,168871.1625,121.0,141.639975,SD,EDMUNDS,4050.0,41.696583333333336
11722,EDMUNDS,SD,2009,131581.275,116.0,111.63415,SD,EDMUNDS,4038.0,32.585754086181275
11723,EDMUNDS,SD,2010,275404.8375,177.5,222.399275,SD,EDMUNDS,4066.0,67.73360489424496
11724,EDMUNDS,SD,2011,311521.8788625,276.0,258.635752575,SD,EDMUNDS,4042.0,77.07122188582386
11725,EDMUNDS,SD,2012,418413.735,325.5,334.36686,SD,EDMUNDS,4013.0,104.26457388487415
11726,EDMUNDS,SD,2013,380309.775,261.5,303.43489999999997,SD,EDMUNDS,4026.0,94.46343144560359
11727,EDMUNDS,SD,2014,452414.775,314.0,345.9554,SD,EDMUNDS,3972.0,113.90100075528701
11728,EDMUNDS,SD,2015,395274.0,316.5,303.4724,SD,EDMUNDS,3998.0,98.86793396698349
11729,EDMUNDS,SD,2016,343000.65,266.0,271.5496,,,,
11730,EDMUNDS,SD,2017,201831.0,166.5,161.04025,,,,
11731,EDMUNDS,SD,2018,249920.5875,189.0,191.536025,,,,
11732,EDMUNDS,SD,2019,174444.525,134.0,139.70515,,,,
11733,EDWARDS,IL,2006,865320.9225,615.5,765.92181,IL,EDWARDS,6694.0,129.26813900507918
11734,EDWARDS,IL,2007,1223051.202,716.0,1054.399568,IL,EDWARDS,6728.0,181.78525594530322
11735,EDWARDS,IL,2008,1299998.2455,727.0,1129.055947,IL,EDWARDS,6710.0,193.7404240685544
11736,EDWARDS,IL,2009,1236891.6225,590.0,1057.703685,IL,EDWARDS,6675.0,185.30211573033708
11737,EDWARDS,IL,2010,1463676.375,709.0,1273.03565,IL,EDWARDS,6739.0,217.19489167532274
11738,EDWARDS,IL,2011,1582420.41,740.0,1374.88066,IL,EDWARDS,6674.0,237.10224902607132
11739,EDWARDS,IL,2012,1727487.9825,901.5,1462.01192,IL,EDWARDS,6725.0,256.87553643122675
11740,EDWARDS,IL,2013,1906244.2275,859.0,1626.64829,IL,EDWARDS,6691.0,284.89676094754145
11741,EDWARDS,IL,2014,1761451.725,819.0,1521.1449,IL,EDWARDS,6631.0,265.63892700950083
11742,EDWARDS,IL,2015,1929725.55,926.0,1590.84855,IL,EDWARDS,6514.0,296.2427924470372
11743,EDWARDS,IL,2016,1974566.55,951.5,1589.96805,,,,
11744,EDWARDS,IL,2017,1842959.3625,958.5,1445.473675,,,,
11745,EDWARDS,IL,2018,1502946.1125,933.5,1185.2489249999999,,,,
11746,EDWARDS,IL,2019,1383818.85,863.0,1119.35135,,,,
11747,EDWARDS,KS,2006,220167.168,117.0,179.621062,KS,EDWARDS,3078.0,71.52929434697856
11748,EDWARDS,KS,2007,212570.0085,117.5,171.32748899999999,KS,EDWARDS,3068.0,69.28618269230769
11749,EDWARDS,KS,2008,200485.9125,135.5,172.806475,KS,EDWARDS,3058.0,65.56112246566383
11750,EDWARDS,KS,2009,186704.85,137.5,165.6371,KS,EDWARDS,3008.0,62.06943151595745
11751,EDWARDS,KS,2010,248059.3875,193.0,219.707575,KS,EDWARDS,3055.0,81.19783551554829
11752,EDWARDS,KS,2011,300070.6125,209.0,256.702425,KS,EDWARDS,3021.0,99.32823982125123
11753,EDWARDS,KS,2012,375249.225,152.0,312.2701,KS,EDWARDS,2968.0,126.43167958221024
11754,EDWARDS,KS,2013,308717.5875,166.0,267.814775,KS,EDWARDS,2969.0,103.98032586729539
11755,EDWARDS,KS,2014,319902.7125,190.5,280.568775,KS,EDWARDS,3026.0,105.71801470588235
11756,EDWARDS,KS,2015,365863.875,236.5,314.53925,KS,EDWARDS,2955.0,123.81180203045685
11757,EDWARDS,KS,2016,416730.3,241.0,336.49354999999997,,,,
11758,EDWARDS,KS,2017,312082.425,210.0,259.41305,,,,
11759,EDWARDS,KS,2018,397524.9375,231.5,316.727875,,,,
11760,EDWARDS,KS,2019,465597.8475,198.0,365.974285,,,,
11761,EDWARDS,TX,2006,3027.0,2.0,3.027,TX,EDWARDS,1995.0,1.5172932330827067
11762,EDWARDS,TX,2007,1513.5,1.0,1.5135,TX,EDWARDS,2062.0,0.733996120271581
11763,EDWARDS,TX,2008,6054.0,4.0,6.054,TX,EDWARDS,2084.0,2.904990403071017
11764,EDWARDS,TX,2009,7567.5,5.0,7.567500000000001,TX,EDWARDS,2012.0,3.761182902584493
11765,EDWARDS,TX,2010,7567.5,4.0,7.567500000000001,TX,EDWARDS,1999.0,3.7856428214107054
11766,EDWARDS,TX,2011,24216.0,4.0,24.216,TX,EDWARDS,1979.0,12.236483072258716
11767,EDWARDS,TX,2012,13016.1,4.0,13.0161,TX,EDWARDS,1990.0,6.540753768844222
11768,EDWARDS,TX,2013,12864.75,5.0,12.86475,TX,EDWARDS,1899.0,6.774486571879937
11769,EDWARDS,TX,2014,12108.0,3.0,12.108,TX,EDWARDS,1904.0,6.359243697478991
11770,EFFINGHAM,GA,2006,6862471.809225,4020.5,5778.13046365,GA,EFFINGHAM,47823.0,143.4973090191958
11771,EFFINGHAM,GA,2007,8633607.656862501,5011.0,7303.251694575,GA,EFFINGHAM,49660.0,173.85436280431938
11772,EFFINGHAM,GA,2008,9307507.0155,5608.0,7879.066847,GA,EFFINGHAM,50738.0,183.44252858804052
11773,EFFINGHAM,GA,2009,10840635.225,6145.5,8933.10735,GA,EFFINGHAM,51908.0,208.84324622408877
11774,EFFINGHAM,GA,2010,10937004.952725,6421.0,9009.320575149999,GA,EFFINGHAM,52469.0,208.44698684413655
11775,EFFINGHAM,GA,2011,12706686.99,7288.0,10396.31684,GA,EFFINGHAM,52709.0,241.07243525773586
11776,EFFINGHAM,GA,2012,13749980.9025,7543.0,11191.25784,GA,EFFINGHAM,53360.0,257.68330027173914
11777,EFFINGHAM,GA,2013,14531654.557500001,7900.5,11628.944445,GA,EFFINGHAM,54456.0,266.85130302446015
11778,EFFINGHAM,GA,2014,16838199.7125,7068.5,13148.317775,GA,EFFINGHAM,55452.0,303.65360514499025
11779,EFFINGHAM,GA,2015,18589614.6825,7266.0,14276.485944999999,GA,EFFINGHAM,57125.0,325.419950678337
11780,EFFINGHAM,GA,2016,18661866.02655,7515.5,14269.198867699999,,,,
11781,EFFINGHAM,GA,2017,17399188.06875,6910.0,13309.6128125,,,,
11782,EFFINGHAM,GA,2018,13949856.45,6060.0,10740.6554,,,,
11783,EFFINGHAM,GA,2019,11982370.6875,5631.5,9287.738225,,,,
11784,EFFINGHAM,IL,2006,7429632.10595,3203.5,5975.4067373,IL,EFFINGHAM,34289.0,216.67683822654496
11785,EFFINGHAM,IL,2007,8183535.2595,3658.5,6632.093363,IL,EFFINGHAM,34191.0,239.34764293235062
11786,EFFINGHAM,IL,2008,8614487.018,4383.5,7016.429932,IL,EFFINGHAM,34173.0,252.08459947912093
11787,EFFINGHAM,IL,2009,10747878.8228625,4935.0,8635.059821575,IL,EFFINGHAM,34275.0,313.57779206017506
11788,EFFINGHAM,IL,2010,11459823.2663625,5670.5,9257.914577575,IL,EFFINGHAM,34222.0,334.86714003747585
11789,EFFINGHAM,IL,2011,12381961.455,6297.0,10170.52008,IL,EFFINGHAM,34268.0,361.3272281720556
11790,EFFINGHAM,IL,2012,13112708.37,5954.0,10773.73987,IL,EFFINGHAM,34270.0,382.6293659177123
11791,EFFINGHAM,IL,2013,11206174.852500001,5396.0,9487.92054,IL,EFFINGHAM,34213.0,327.54142730833314
11792,EFFINGHAM,IL,2014,11266875.0375,4496.0,9634.236475,IL,EFFINGHAM,34115.0,330.26161622453463
11793,EFFINGHAM,IL,2015,11059906.815,4117.0,9454.05119,IL,EFFINGHAM,34200.0,323.3890881578947
11794,EFFINGHAM,IL,2016,10399064.2875,4075.0,8931.740325,,,,
11795,EFFINGHAM,IL,2017,9233894.955,3774.5,7872.783829999999,,,,
11796,EFFINGHAM,IL,2018,7765625.9325,3461.0,6611.942495,,,,
11797,EFFINGHAM,IL,2019,6790692.885,3304.5,5781.54766,,,,
11798,EL DORADO,CA,2006,59403309.87925,14027.5,47468.5394315,CA,EL DORADO,176773.0,336.0428904824266
11799,EL DORADO,CA,2007,66500701.1522875,15126.5,52866.741971525,CA,EL DORADO,177694.0,374.2428059038994
11800,EL DORADO,CA,2008,73239425.2406625,15441.5,57896.739443775,CA,EL DORADO,179150.0,408.816216805261
11801,EL DORADO,CA,2009,78334698.6120375,16911.0,62599.113278025,CA,EL DORADO,180455.0,434.0954731763459
11802,EL DORADO,CA,2010,79622714.6972625,18398.0,63805.360898175,CA,EL DORADO,181161.0,439.51355257071054
11803,EL DORADO,CA,2011,76567142.5749,18304.0,62160.7603396,CA,EL DORADO,180963.0,423.1093791266723
11804,EL DORADO,CA,2012,78253723.4895375,16716.0,63767.078304024995,CA,EL DORADO,180613.0,433.26739210099777
11805,EL DORADO,CA,2013,79190426.8960875,16144.5,64363.306340725,CA,EL DORADO,181529.0,436.2411895404453
11806,EL DORADO,CA,2014,77594567.577,15539.0,62875.610038,CA,EL DORADO,183157.0,423.6505706961787
11807,EL DORADO,CA,2015,75462111.1599,12978.0,60737.8044066,CA,EL DORADO,184627.0,408.72738635140036
11808,EL DORADO,CA,2016,68301287.3688,13524.5,54878.8130092,,,,
11809,EL DORADO,CA,2017,57969629.1318,12176.0,46762.7952412,,,,
11810,EL DORADO,CA,2018,46790422.1607,11596.5,38165.7845938,,,,
11811,EL DORADO,CA,2019,37744266.9201,10688.5,31093.8273334,,,,
11812,EL PASO,CO,2006,118715227.5324375,47836.5,89757.489809625,CO,EL PASO,580251.0,204.59288744429136
11813,EL PASO,CO,2007,139466939.9907625,53027.5,104911.317171175,CO,EL PASO,586783.0,237.68060763648998
11814,EL PASO,CO,2008,158129401.23615,58284.0,118148.6564681,CO,EL PASO,597919.0,264.4662592025843
11815,EL PASO,CO,2009,168838143.042825,58077.0,126002.21893355,CO,EL PASO,608061.0,277.6664562318995
11816,EL PASO,CO,2010,186411291.1903125,62721.0,138235.939016875,CO,EL PASO,627088.0,297.264963115723
11817,EL PASO,CO,2011,210692943.3698625,64820.5,155021.701076575,CO,EL PASO,637376.0,330.5630324484488
11818,EL PASO,CO,2012,234003766.5922875,69115.5,170232.564186525,CO,EL PASO,645900.0,362.2910150058639
11819,EL PASO,CO,2013,225008985.653175,70381.0,164054.92806045,CO,EL PASO,655178.0,343.4318393675841
11820,EL PASO,CO,2014,229027893.2922,69338.0,166290.9814348,CO,EL PASO,662968.0,345.4584433821844
11821,EL PASO,CO,2015,235941220.5831,64706.5,169753.76337539998,CO,EL PASO,674094.0,350.01234335730624
11822,EL PASO,CO,2016,225441082.9932,63326.0,161925.8174188,,,,
11823,EL PASO,CO,2017,202182575.3667,57428.5,145347.5282178,,,,
11824,EL PASO,CO,2018,167910601.5735,53584.0,120824.918479,,,,
11825,EL PASO,CO,2019,148477761.0693,54901.0,106780.13291619999,,,,
11826,EL PASO,TX,2006,50582840.304125,26029.0,45133.60412775,TX,EL PASO,744795.0,67.91511799102437
11827,EL PASO,TX,2007,61326125.0518125,30359.5,54759.090617875,TX,EL PASO,755578.0,81.16451915197703
11828,EL PASO,TX,2008,67704559.9300375,34227.0,61004.089249025,TX,EL PASO,769930.0,87.93599409042055
11829,EL PASO,TX,2009,76403365.2724875,38272.5,68981.165995825,TX,EL PASO,786759.0,97.11152369720271
11830,EL PASO,TX,2010,77965163.631675,39814.5,71069.97983645,TX,EL PASO,803548.0,97.02614359275987
11831,EL PASO,TX,2011,84455751.810225,42615.5,77275.13774515,TX,EL PASO,819796.0,103.02044875825814
11832,EL PASO,TX,2012,80980703.6738625,40431.5,74289.638472575,TX,EL PASO,832118.0,97.31877410879527
11833,EL PASO,TX,2013,81699182.07386251,39786.5,75204.360722575,TX,EL PASO,830585.0,98.36342105126207
11834,EL PASO,TX,2014,77640673.7026125,29302.0,70346.521745075,TX,EL PASO,833370.0,93.16470919593039
11835,EL PASO,TX,2015,55712777.9628,20238.5,48586.8279852,TX,EL PASO,831382.0,67.01224943864554
11836,EL PASO,TX,2016,52291946.7717,19469.0,45502.1916678,,,,
11837,EL PASO,TX,2017,47722963.875,18610.5,41368.9753,,,,
11838,EL PASO,TX,2018,40123517.3775,16760.5,34528.169515,,,,
11839,EL PASO,TX,2019,34355761.6764,15723.5,29380.4405876,,,,
11840,ELBERT,CO,2006,1582977.1485000001,977.5,1217.413949,CO,ELBERT,22423.0,70.5961355973777
11841,ELBERT,CO,2007,2193572.6222625,1109.5,1628.059548175,CO,ELBERT,22402.0,97.91860647542632
11842,ELBERT,CO,2008,2350097.9299875,1271.0,1724.892703325,CO,ELBERT,22634.0,103.83042900006627
11843,ELBERT,CO,2009,2918008.8038625,1437.0,2144.919402575,CO,ELBERT,22965.0,127.06330519758328
11844,ELBERT,CO,2010,3780085.2375,1947.5,2773.114025,CO,ELBERT,23137.0,163.37836528071918
11845,ELBERT,CO,2011,4067233.4625,1995.5,2998.448575,CO,ELBERT,23175.0,175.50090453074432
11846,ELBERT,CO,2012,4149516.9788625,1893.5,3084.482352575,CO,ELBERT,23276.0,178.27448783564614
11847,ELBERT,CO,2013,3718568.5913625,1645.0,2805.154527575,CO,ELBERT,23543.0,157.94795019167057
11848,ELBERT,CO,2014,4526501.557725,1894.5,3340.44680515,CO,ELBERT,24035.0,188.32958426149366
11849,ELBERT,CO,2015,4886119.5153,1858.0,3542.6169502,CO,ELBERT,24634.0,198.34860417715353
